participant,filename,video_path,raw_gloss,gloss,source,split,class_idx
P33,5173257855605136-ABBREVIATE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5173257855605136-ABBREVIATE.mp4,ABBREVIATE,ABBREVIATE,asl_citizen,train,4
P17,886535364775886-ABBREVIATE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\886535364775886-ABBREVIATE.mp4,ABBREVIATE,ABBREVIATE,asl_citizen,train,4
P47,46439447576422177-ABBREVIATE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\46439447576422177-ABBREVIATE.mp4,ABBREVIATE,ABBREVIATE,asl_citizen,train,4
P11,8671816030533883-ABBREVIATE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8671816030533883-ABBREVIATE.mp4,ABBREVIATE,ABBREVIATE,asl_citizen,train,4
P40,9909136501519169-ABBREVIATE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9909136501519169-ABBREVIATE.mp4,ABBREVIATE,ABBREVIATE,asl_citizen,train,4
P16,1644161589826476-ABBREVIATE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\1644161589826476-ABBREVIATE.mp4,ABBREVIATE,ABBREVIATE,asl_citizen,train,4
P21,8107104377571723-ABBREVIATE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8107104377571723-ABBREVIATE.mp4,ABBREVIATE,ABBREVIATE,asl_citizen,train,4
P20,08192096106265301-ABBREVIATE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\08192096106265301-ABBREVIATE.mp4,ABBREVIATE,ABBREVIATE,asl_citizen,train,4
P27,29672628292762737-ABBREVIATE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\29672628292762737-ABBREVIATE.mp4,ABBREVIATE,ABBREVIATE,asl_citizen,train,4
P11,7099790072911516-ABBREVIATE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7099790072911516-ABBREVIATE.mp4,ABBREVIATE,ABBREVIATE,asl_citizen,train,4
P15,45980993280809357-ABBREVIATE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\45980993280809357-ABBREVIATE.mp4,ABBREVIATE,ABBREVIATE,asl_citizen,train,4
P7,9682859290403725-ABBREVIATE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9682859290403725-ABBREVIATE.mp4,ABBREVIATE,ABBREVIATE,asl_citizen,train,4
P37,8464233197369155-ABBREVIATE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8464233197369155-ABBREVIATE.mp4,ABBREVIATE,ABBREVIATE,asl_citizen,train,4
P48,3154596059848729-ABBREVIATE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\3154596059848729-ABBREVIATE.mp4,ABBREVIATE,ABBREVIATE,asl_citizen,train,4
P51,6633126337086506-ABBREVIATE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6633126337086506-ABBREVIATE.mp4,ABBREVIATE,ABBREVIATE,asl_citizen,train,4
P35,48018767140953345-ABBREVIATE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\48018767140953345-ABBREVIATE.mp4,ABBREVIATE,ABBREVIATE,asl_citizen,train,4
P49,6285937890115822-ABBREVIATE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6285937890115822-ABBREVIATE.mp4,ABBREVIATE,ABBREVIATE,asl_citizen,train,4
P26,3742865887230582-ABBREVIATE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\3742865887230582-ABBREVIATE.mp4,ABBREVIATE,ABBREVIATE,asl_citizen,train,4
P9,5283589351044176-ABBREVIATE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5283589351044176-ABBREVIATE.mp4,ABBREVIATE,ABBREVIATE,asl_citizen,train,4
P6,4016936374009763-ABBREVIATE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\4016936374009763-ABBREVIATE.mp4,ABBREVIATE,ABBREVIATE,asl_citizen,train,4
P27,9954611824899307-ABOUT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9954611824899307-ABOUT 2.mp4,ABOUT2,ABOUT,asl_citizen,train,5
P40,10032313363697454-ABOUT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\10032313363697454-ABOUT.mp4,ABOUT1,ABOUT,asl_citizen,train,5
P6,6912544910226373-ABOUT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6912544910226373-ABOUT.mp4,ABOUT1,ABOUT,asl_citizen,train,5
P7,4960359561593253-ABOUT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\4960359561593253-ABOUT.mp4,ABOUT1,ABOUT,asl_citizen,train,5
P15,7914265525699427-ABOUT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7914265525699427-ABOUT.mp4,ABOUT1,ABOUT,asl_citizen,train,5
P29,6923980868781605-ABOUT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6923980868781605-ABOUT 2.mp4,ABOUT2,ABOUT,asl_citizen,train,5
P4,09601523848886329-ABOUT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\09601523848886329-ABOUT.mp4,ABOUT1,ABOUT,asl_citizen,train,5
P5,23770675785168582-ABOUT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\23770675785168582-ABOUT.mp4,ABOUT1,ABOUT,asl_citizen,train,5
11,00421.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\00421.mp4,about,ABOUT,wlasl,train,5
P31,0581324289346532-ABOUT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\0581324289346532-ABOUT.mp4,ABOUT1,ABOUT,asl_citizen,train,5
12,00426.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\00426.mp4,about,ABOUT,wlasl,train,5
P50,8133817031037549-ABOUT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8133817031037549-ABOUT 2.mp4,ABOUT2,ABOUT,asl_citizen,train,5
P49,7346034571978552-ABOUT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7346034571978552-ABOUT.mp4,ABOUT1,ABOUT,asl_citizen,train,5
P7,05260656417603049-ABOUT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\05260656417603049-ABOUT 2.mp4,ABOUT2,ABOUT,asl_citizen,train,5
P9,023908347855155165-ABOUT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\023908347855155165-ABOUT 2.mp4,ABOUT2,ABOUT,asl_citizen,train,5
26,00414.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\00414.mp4,about,ABOUT,wlasl,train,5
P47,6827607228483015-ABOUT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6827607228483015-ABOUT.mp4,ABOUT1,ABOUT,asl_citizen,train,5
P21,8431254228378504-ABOUT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8431254228378504-ABOUT.mp4,ABOUT1,ABOUT,asl_citizen,train,5
P18,03850020619273575-ABOUT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\03850020619273575-ABOUT 2.mp4,ABOUT2,ABOUT,asl_citizen,train,5
P42,3036206100574679-ABOUT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\3036206100574679-ABOUT 2.mp4,ABOUT2,ABOUT,asl_citizen,train,5
P33,11906487084985518-ABOUT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\11906487084985518-ABOUT 2.mp4,ABOUT2,ABOUT,asl_citizen,train,5
P5,5573282030635722-ABOUT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5573282030635722-ABOUT.mp4,ABOUT1,ABOUT,asl_citizen,train,5
P26,8113964414381023-ABOUT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8113964414381023-ABOUT 2.mp4,ABOUT2,ABOUT,asl_citizen,train,5
89,65002.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\65002.mp4,about,ABOUT,wlasl,train,5
P16,5500290591310375-ABOUT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5500290591310375-ABOUT 2.mp4,ABOUT2,ABOUT,asl_citizen,train,5
P48,04391947242903638-ABOUT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\04391947242903638-ABOUT.mp4,ABOUT1,ABOUT,asl_citizen,train,5
P39,22602369398061128-ABOUT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\22602369398061128-ABOUT 2.mp4,ABOUT2,ABOUT,asl_citizen,train,5
P35,9774739014635585-ABOUT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9774739014635585-ABOUT 2.mp4,ABOUT2,ABOUT,asl_citizen,train,5
P42,8929667880425454-ABOUT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8929667880425454-ABOUT.mp4,ABOUT1,ABOUT,asl_citizen,train,5
P11,718305545661964-ABOUT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\718305545661964-ABOUT.mp4,ABOUT1,ABOUT,asl_citizen,train,5
P18,1710931728482259-ABOUT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\1710931728482259-ABOUT.mp4,ABOUT1,ABOUT,asl_citizen,train,5
P39,9988484984180248-ABOUT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9988484984180248-ABOUT.mp4,ABOUT1,ABOUT,asl_citizen,train,5
P52,44951093832888867-seedABOUT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\44951093832888867-seedABOUT.mp4,ABOUT1,ABOUT,asl_citizen,train,5
P21,07780563854525746-ABOUT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\07780563854525746-ABOUT 2.mp4,ABOUT2,ABOUT,asl_citizen,train,5
P31,5888768026718825-ABOUT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5888768026718825-ABOUT 2.mp4,ABOUT2,ABOUT,asl_citizen,train,5
P35,49359822273830023-ABOUT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\49359822273830023-ABOUT.mp4,ABOUT1,ABOUT,asl_citizen,train,5
P37,45804974752229444-ABOUT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\45804974752229444-ABOUT 2.mp4,ABOUT2,ABOUT,asl_citizen,train,5
P29,4886925751279627-ABOUT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\4886925751279627-ABOUT.mp4,ABOUT1,ABOUT,asl_citizen,train,5
P50,585300357390725-ABOUT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\585300357390725-ABOUT.mp4,ABOUT1,ABOUT,asl_citizen,train,5
P15,5687279295950145-ABOUT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5687279295950145-ABOUT 2.mp4,ABOUT2,ABOUT,asl_citizen,train,5
P16,3894882235778798-ABOUT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\3894882235778798-ABOUT.mp4,ABOUT1,ABOUT,asl_citizen,train,5
P21,9811020872319085-ABOUT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9811020872319085-ABOUT 2.mp4,ABOUT2,ABOUT,asl_citizen,train,5
P22,7900611535306159-ABOUT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7900611535306159-ABOUT.mp4,ABOUT1,ABOUT,asl_citizen,train,5
P9,8315611233085365-ABOUT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8315611233085365-ABOUT.mp4,ABOUT1,ABOUT,asl_citizen,train,5
P33,26308999181412385-ABOUT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\26308999181412385-ABOUT.mp4,ABOUT1,ABOUT,asl_citizen,train,5
13,00416.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\00416.mp4,about,ABOUT,wlasl,train,5
P26,5192217761191593-ABOUT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5192217761191593-ABOUT.mp4,ABOUT1,ABOUT,asl_citizen,train,5
P52,5641000139726129-seedABOUT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5641000139726129-seedABOUT.mp4,ABOUT2,ABOUT,asl_citizen,train,5
P6,7206917809095785-ABOUT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7206917809095785-ABOUT 2.mp4,ABOUT2,ABOUT,asl_citizen,train,5
P14,15918059370766668-ABOUT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\15918059370766668-ABOUT 2.mp4,ABOUT2,ABOUT,asl_citizen,train,5
P47,011906644866556793-ABOUT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\011906644866556793-ABOUT 2.mp4,ABOUT2,ABOUT,asl_citizen,train,5
P48,08808391863679144-ABOUT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\08808391863679144-ABOUT 2.mp4,ABOUT2,ABOUT,asl_citizen,train,5
P4,5044080858509297-ABOUT 2.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5044080858509297-ABOUT 2.mp4,ABOUT2,ABOUT,asl_citizen,train,5
27,00415.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\00415.mp4,about,ABOUT,wlasl,train,5
P17,6668819725922881-ABOUT.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6668819725922881-ABOUT.mp4,ABOUT1,ABOUT,asl_citizen,train,5
P9,6899392315897312-ABOVE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\6899392315897312-ABOVE.mp4,ABOVE,ABOVE,asl_citizen,train,6
P27,4163481718688373-ABOVE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\4163481718688373-ABOVE.mp4,ABOVE,ABOVE,asl_citizen,train,6
P35,47523731350317244-ABOVE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\47523731350317244-ABOVE.mp4,ABOVE,ABOVE,asl_citizen,train,6
P48,35214322719495783-ABOVE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\35214322719495783-ABOVE.mp4,ABOVE,ABOVE,asl_citizen,train,6
3,00430.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\00430.mp4,above,ABOVE,wlasl,train,6
P49,9761501879289767-ABOVE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9761501879289767-ABOVE.mp4,ABOVE,ABOVE,asl_citizen,train,6
P39,783007505619844-ABOVE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\783007505619844-ABOVE.mp4,ABOVE,ABOVE,asl_citizen,train,6
P11,9429862699378568-ABOVE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9429862699378568-ABOVE.mp4,ABOVE,ABOVE,asl_citizen,train,6
P30,5672285516951416-ABOVE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5672285516951416-ABOVE.mp4,ABOVE,ABOVE,asl_citizen,train,6
10,00433.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\00433.mp4,above,ABOVE,wlasl,train,6
P33,9042391639659426-ABOVE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\9042391639659426-ABOVE.mp4,ABOVE,ABOVE,asl_citizen,train,6
P17,45794040544878034-ABOVE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\45794040544878034-ABOVE.mp4,ABOVE,ABOVE,asl_citizen,train,6
P40,7730062057239813-ABOVE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\7730062057239813-ABOVE.mp4,ABOVE,ABOVE,asl_citizen,train,6
P16,4329803289020211-ABOVE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\4329803289020211-ABOVE.mp4,ABOVE,ABOVE,asl_citizen,train,6
P47,8636891644600095-ABOVE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8636891644600095-ABOVE.mp4,ABOVE,ABOVE,asl_citizen,train,6
88,65004.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\65004.mp4,above,ABOVE,wlasl,train,6
P12,0899499523729348-ABOVE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\0899499523729348-ABOVE.mp4,ABOVE,ABOVE,asl_citizen,train,6
P20,46991212400210336-ABOVE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\46991212400210336-ABOVE.mp4,ABOVE,ABOVE,asl_citizen,train,6
P11,4501007718732275-ABOVE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\4501007718732275-ABOVE.mp4,ABOVE,ABOVE,asl_citizen,train,6
P7,18500814503221719-ABOVE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\18500814503221719-ABOVE.mp4,ABOVE,ABOVE,asl_citizen,train,6
P42,8571485632178022-ABOVE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\8571485632178022-ABOVE.mp4,ABOVE,ABOVE,asl_citizen,train,6
P37,06165834443862539-ABOVE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\06165834443862539-ABOVE.mp4,ABOVE,ABOVE,asl_citizen,train,6
P22,5989915852841978-ABOVE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\5989915852841978-ABOVE.mp4,ABOVE,ABOVE,asl_citizen,train,6
P51,03778531631727455-ABOVE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\03778531631727455-ABOVE.mp4,ABOVE,ABOVE,asl_citizen,train,6
P48,07823990288089466-ABOVE.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\asl_citizen\ASL_Citizen\videos\07823990288089466-ABOVE.mp4,ABOVE,ABOVE,asl_citizen,train,6
13,00431.mp4,C:\Not Windows\Artificial Intelligence and Machine Learning (AIM)\Summer 2026\Signify\data\wlasl\videos\00431.mp4,above,ABOVE,wlasl,train,6
